692999563	0
19989375	1
238803	2
948077516	3
1214072264	4
809999972	5
1094820035	6
996235462	7
1091452085	8
1006395580	9
716648815	10
1166339553	11
349485495	12
928886211	13
1021173645	14
250854135	15
1022788279	16
961822407	17
1022787058	18
250265035	19
943552041	20
1019647092	21
1022703151	22
1022471371	23
942756915	24
1022855025	25
1142619060	26
297850808	27
971087054	28
1022672286	29
297664276	30
1022831947	31
424143690	32
929152009	33
995386380	34
845556102	35
933656005	36
509362590	37
708616778	38
941455254	39
836423276	40
1039758747	41
858005318	42
861741370	43
1153641150	44
274636846	45
915774109	46
712661211	47
958349766	48
925616222	49
838042411	50
1058977490	51
122154724	52
933188216	53
1193555826	54
1130664502	55
225840698	56
839322221	57
846767644	58
1148968905	59
968542660	60
1081774276	61
976894409	62
868923291	63
315785013	64
214815468	65
848068612	66
1222069624	67
1222607803	68
320308045	69
1210462983	70
340562723	71
273559640	72
141934623	73
1245670067	74
1147461369	75
1015380511	76
687882218	77
1187622095	78
1185157451	79
1172909730	80
1216557514	81
1146549512	82
274103914	83
305991211	84
509832348	85
1179201124	86
464908254	87
345919126	88
277934807	89
1242460216	90
732130680	91
943290169	92
878384107	93
932178006	94
509478078	95
947212426	96
325250552	97
123655088	98
273661258	99
269053018	100
1226174922	101
518881107	102
123316456	103
928812280	104
1202025908	105
926574106	106
856187307	107
1118645567	108
700659155	109
608939794	110
647953041	111
288775911	112
210538140	113
215762997	114
273890382	115
237969	116
274580719	117
278961297	118
522673024	119
204736137	120
294841	121
324815488	122
721326713	123
122567454	124
321063819	125
323042200	126
1163065501	127
1208041007	128
120832433	129
969436934	130
928489075	131
135247206	132
714369068	133
686639271	134
1167727276	135
1257283267	136
1257157335	137
889786124	138
987717995	139
1172668321	140
1136557506	141
1060113765	142
344811222	143
319509116	144
1148495994	145
331431843	146
692917754	147
703716478	148
279260341	149
694058090	150
1041510964	151
902325063	152
235456728	153
982632784	154
274123828	155
247096557	156
877518959	157
277484020	158
