1042310376	0
1097250926	1
144142188	2
12526064	3
1600321374	4
1909146288	5
1085338352	6
2030556310	7
2343118775	8
2200719492466	9
2102518163	10
2584136217	11
2601771175	12
2350153090	13
2529585032	14
2944583543	15
282305733	16
2357223018	17
2556371494	18
284881161	19
3387868155	20
2596179903	21
2810817138	22
2889651432	23
273901917	24
3160542190	25
4262220220	26
3068427008	27
379653926	28
321346287	29
3672717461	30
465250010	31
911914427	32
2997709853	33
4034517115	34
3368423756	35
4031235793	36
65437130	37
115038044	38
3035882569	39
500773618	40
1667233663	41
797158037	42
3399060501	43
99335468	44
125172743	45
15754286	46
4293888404	47
51549030	48
4207101981	49
2780631099	50
102631159	51
175487117	52
1797258222	53
694999394	54
1802436048	55
2207571582	56
2219239575	57
235384591	58
824800606	59
3007504410	60
1862298011	61
2960349530	62
2712254959	63
2822518032	64
52803351	65
3388414653	66
1898732305	67
4151728057	68
680733259	69
901433932	70
3018926865	71
906800807	72
96418544	73
369158562	74
54879008	75
674850443	76
927978040	77
691653126	78
606186026	79
35811412	80
1800153683	81
3827298989	82
1665514835	83
1665784211	84
1687528160	85
1651823017	86
153405638	87
1644648018	88
1922446582	89
2137844965	90
1660926250	91
2222640224	92
1907796155	93
1946649078	94
2442016568	95
2245946243	96
2634114682	97
2664785906	98
2961320878	99
2923463915	100
2342189731	101
3000376508	102
260811077	103
3313191240	104
386572450	105
4125334376	106
2604538427	107
180797632	108
3394933437	109
1103328270	110
798666809	111
816906560	112
576825970	113
3464503278	114
3494105889	115
185624100	116
158562014	117
2090233750	118
734682139	119
2086573674	120
2270118431	121
77912524	122
66409955	123
758164001	124
760474035	125
1623115641	126
2295730213	127
194724617	128
52451314	129
323044394	130
506852880	131
2357507638	132
325792673	133
482693582	134
819368994	135
591360611	136
4239448637	137
35992058	138
3405046962	139
70575857	140
687801912	141
690685453	142
2009138390	143
433594727	144
3096890725	145
234328207	146
279027881	147
3158590268	148
3257279385	149
398299908	150
3698865436	151
558715216	152
1043194471	153
1034863365	154
1806791497	155
1755370177	156
1650646227	157
1790279149	158
207077696	159
174801476	160
2323001322	161
2615213175	162
2366153801	163
182606450	164
2262602795	165
1937761088	166
2599216286	167
2887620704	168
2658835776	169
2411701762	170
2633919954	171
2709537392	172
2694862590	173
3313361998	174
3391909264	175
2439486849	176
3976178005	177
3466610834	178
357666987	179
1046086803	180
2923637324	181
48975622	182
4151555188	183
417061929	184
380742742	185
1114983156	186
372848593	187
66249844	188
849998916	189
1759301769	190
603664856	191
817242398	192
916735452	193
1667940213	194
667369429	195
82860680	196
135262602	197
699785981	198
782076016	199
169186349	200
392218676	201
4059898296	202
69334813	203
2078857939	204
1702271887	205
813790272	206
2264825362	207
23947065	208
2291627229	209
1846048466	210
108153321	211
3937431253	212
1826104225	213
2241642506	214
3687320243	215
747342811	216
709499808	217
2326260014	218
1845507950	219
2912730829	220
2809582072	221
1052220767	222
868834400	223
3367011806	224
1712598372	225
2121708581	226
3990061894	227
1881450730	228
2423951164	229
4191813782	230
3394770297	231
1131848410	232
3940063133	233
1052348043	234
619674344	235
2362071020	236
87094035	237
854524435	238
537789839	239
2659724722	240
3458039834	241
282403965	242
27911755	243
862705848	244
4255803325	245
1047455990	246
10718529	247
1581013010	248
1108152243	249
1908607764	250
1100355287	251
1806987581	252
1847609768	253
15553878	254
1789553926	255
2169846230	256
1698248424	257
1716976824	258
2200679604472	259
1603795886	260
194748948	261
2179520433	262
2209041935	263
1668339316	264
1692868825	265
2665412572	266
306680008	267
2810586048	268
2171521529	269
2358039578	270
2794807023	271
2446220148	272
2561170334	273
2982515932	274
576474226	275
2542885450	276
2688667441	277
3695167775	278
40266194	279
2240251038	280
369023412	281
2936538493	282
63675476	283
785064996	284
