1076667570	0
1042405459	1
1051515335	2
1065284946	3
1086101476	4
105220024	5
1089076785	6
1100124919	7
1042310376	8
1123954801	9
14106011	10
1646703083	11
101206069	12
135488816	13
1638665948	14
1720401432	15
1982779025	16
1693465731	17
1740274772	18
139154459	19
197822813	20
201120380	21
1724864968	22
2131342292	23
200301567	24
1728568879	25
2262414124	26
1890957507	27
2399272297	28
2387439750	29
1107611990	30
2065196288	31
2102518163	32
2087396827	33
2651035784	34
2743409669	35
2276285502	36
2876058877	37
2350153090	38
282305733	39
2524508268	40
2382033904	41
2281732419	42
2700388163	43
2793239544	44
2357223018	45
2470211899	46
2600515315	47
2567658328	48
3031983012	49
2535566111	50
3050018468	51
2642793194	52
3008261954	53
2954450722	54
284881161	55
3006777722	56
263091597	57
369642276	58
353013591	59
3200077242	60
2716951113	61
2786178067	62
2685859340	63
3611858226	64
3160542190	65
490866610	66
3659430181	67
42950632	68
4262220220	69
2889223689	70
2835872508	71
2862076910	72
280794384	73
465250010	74
549761907	75
419422982	76
3180132427	77
2997709853	78
3368423756	79
717851562	80
3009596890	81
3012873675	82
3323914120	83
864559836	84
65351550	85
1021718460	86
65437130	87
1014256765	88
115038044	89
353720795	90
903797222	91
821531088	92
2283587320	93
1675380026	94
1627215795	95
3305292451	96
681393259	97
3588122073	98
2237618782	99
3931403669	100
196974822	101
2358311672	102
3399060501	103
828171679	104
78688843	105
2468201904	106
1041923307	107
2064245074	108
1711829062	109
793863563	110
3978587123	111
2766543101	112
11873208	113
15754286	114
51549030	115
46224200	116
104419955	117
2299567254	118
3483382404	119
790269228	120
1898727237	121
74961407	122
2265085549	123
14714549	124
197237641	125
322550992	126
773549323	127
275581529	128
2201471816452	129
1861268910	130
4074832350	131
202114710	132
825009310	133
2635591476	134
298136727	135
1922892703	136
460004028	137
2426214265	138
1970705468	139
823438199	140
2960349530	141
2988153961	142
1906470495	143
223830815	144
2812808003	145
356697078	146
3095113959	147
763258545	148
2833494656	149
2999001042	150
410491486	151
808511656	152
1898732305	153
360844545	154
836794382	155
835797172	156
2777774691	157
57746878	158
3470395537	159
3012850100	160
351115125	161
877149951	162
951460841	163
906800807	164
930656331	165
2344555778	166
574658354	167
661973847	168
31870707	169
84664956	170
870035649	171
894161491	172
98730625	173
285512749	174
827734727	175
1685117386	176
674494880	177
927978040	178
4133205386	179
859179940	180
779838525	181
761056896	182
4028316403	183
677819935	184
1017733775	185
1022716201	186
1043632814	187
1019009280	188
1013793783	189
1696640746	190
1117452421	191
1643869799	192
165868803	193
1694083506	194
1807891920	195
1687956262	196
1667633926	197
1613300828	198
1090103364	199
1664022377	200
140347814	201
1734671440	202
2058570561	203
1793033682	204
2056506760	205
1660926250	206
2136553777	207
2088565717	208
1861772073	209
2276756821	210
2003377779	211
1878770291	212
2201223866887	213
2108758944	214
2317674771	215
2444692885	216
1748489478	217
2101920695	218
2640367178	219
2201448670329	220
2505978352	221
2634114682	222
2154835616	223
2627787767	224
2635029052	225
2658513619	226
2640403278	227
2887988195	228
2664785906	229
2207887165	230
274520732	231
2797970549	232
2269879054	233
2679508602	234
2265302535	235
2882108954	236
2485429174	237
2859880735	238
2425874866	239
2342189731	240
